IdLabel,DateTime_bin,Distance
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
10793A,59.9999990463257,0
